dataset,model,run,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,size_MB,num_dimensions,num_classes,sequence_length,train_samples,test_samples,validation_samples,n_train_epochs,training_time_seconds
RacketSports,linear_additive_sinusoidal,1,,,,,1.4371,0.204,0.1899,6,4,30,120,152,31,1,21.91
RacketSports,linear_additive_isolated_sinusoidal,1,,,,,1.3975,0.2105,0.19,6,4,30,120,152,31,1,21.42
RacketSports,1d_conv_additive_sinusoidal,1,,,,,1.3714,0.2697,0.1937,6,4,30,120,152,31,1,21.94
RacketSports,linear_component_wise_sinusoidal,1,0.4601,0.8833,0.5724,0.871,0.4879,0.7895,0.1931,6,4,30,120,152,31,25,30.97
RacketSports,1d_conv_component_wise_sinusoidal,1,,,,,1.408,0.1974,0.1949,6,4,30,120,152,31,1,23.08
RacketSports,linear_circular_conv_sinusoidal,1,0.0236,1.0,0.1114,1.0,0.7474,0.8092,0.1914,6,4,30,120,152,31,56,41.02
RacketSports,1d_conv_circular_conv_sinusoidal,1,0.0242,1.0,0.2621,0.9032,0.5365,0.8158,0.1951,6,4,30,120,152,31,36,34.77
RacketSports,1d_conv_circular_conv_isolated_sinusoidal,1,,,,,1.3704,0.2632,0.1949,6,4,30,120,152,31,1,22.95
RacketSports,linear_additive_sinusoidal,2,,,,,1.3715,0.2763,0.1899,6,4,30,120,152,31,1,21.48
RacketSports,linear_additive_isolated_sinusoidal,2,,,,,1.3184,0.4079,0.19,6,4,30,120,152,31,1,20.82
RacketSports,1d_conv_additive_sinusoidal,2,,,,,1.423,0.1842,0.1937,6,4,30,120,152,31,1,21.88
RacketSports,linear_component_wise_sinusoidal,2,0.1391,0.9667,0.355,0.9032,0.3852,0.8619,0.1914,6,4,30,120,152,31,26,31.51
RacketSports,1d_conv_component_wise_sinusoidal,2,,,,,1.3485,0.3421,0.1949,6,4,30,120,152,31,1,22.82
RacketSports,linear_circular_conv_sinusoidal,2,,,,,1.4294,0.2105,0.1912,6,4,30,120,152,31,1,23.42
RacketSports,1d_conv_circular_conv_sinusoidal,2,0.0411,0.9916,0.2466,0.9355,0.4718,0.8816,0.1951,6,4,30,120,152,31,31,33.95
RacketSports,1d_conv_circular_conv_isolated_sinusoidal,2,0.0113,1.0,0.1661,0.9677,0.6865,0.8684,0.1952,6,4,30,120,152,31,47,37.15
RacketSports,linear_additive_sinusoidal,3,,,,,1.308,0.4605,0.1899,6,4,30,120,152,31,1,21.5
RacketSports,linear_additive_isolated_sinusoidal,3,,,,,1.5511,0.0921,0.19,6,4,30,120,152,31,1,21.67
RacketSports,1d_conv_additive_sinusoidal,3,,,,,1.3992,0.2895,0.1937,6,4,30,120,152,31,1,21.89
RacketSports,linear_component_wise_sinusoidal,3,,,,,1.4169,0.2039,0.1912,6,4,30,120,152,31,1,23.31
RacketSports,1d_conv_component_wise_sinusoidal,3,0.2726,0.9167,0.3238,0.9355,0.3694,0.8158,0.1951,6,4,30,120,152,31,47,37.02
RacketSports,linear_circular_conv_sinusoidal,3,0.0502,0.9834,0.5778,0.8387,0.4232,0.8618,0.1914,6,4,30,120,152,31,23,30.85
RacketSports,1d_conv_circular_conv_sinusoidal,3,0.004,1.0,0.1148,0.9677,0.918,0.8355,0.1951,6,4,30,120,152,31,56,40.46
RacketSports,1d_conv_circular_conv_isolated_sinusoidal,3,0.2671,0.8833,0.3764,0.9032,0.3324,0.8684,0.1952,6,4,30,120,152,31,24,31.17
RacketSports,linear_additive_sinusoidal,4,,,,,1.3422,0.3882,0.1899,6,4,30,120,152,31,1,22.09
RacketSports,linear_additive_isolated_sinusoidal,4,,,,,1.4331,0.3158,0.19,6,4,30,120,152,31,1,21.72
RacketSports,1d_conv_additive_sinusoidal,4,,,,,1.4795,0.1974,0.1937,6,4,30,120,152,31,1,21.48
RacketSports,linear_component_wise_sinusoidal,4,,,,,1.3556,0.3684,0.1912,6,4,30,120,152,31,1,22.86
RacketSports,1d_conv_component_wise_sinusoidal,4,0.0983,0.9583,0.3614,0.9355,0.5477,0.8553,0.1951,6,4,30,120,152,31,39,35.52
RacketSports,linear_circular_conv_sinusoidal,4,0.2728,0.9333,0.3714,0.9355,0.3779,0.8092,0.1914,6,4,30,120,152,31,31,34.14
RacketSports,1d_conv_circular_conv_sinusoidal,4,0.1213,0.95,0.4334,0.871,0.4716,0.8355,0.1951,6,4,30,120,152,31,30,33.0
RacketSports,1d_conv_circular_conv_isolated_sinusoidal,4,0.0231,1.0,0.1481,0.9677,0.6198,0.8553,0.1952,6,4,30,120,152,31,45,37.59
RacketSports,linear_additive_sinusoidal,5,,,,,1.4089,0.2829,0.1899,6,4,30,120,152,31,1,21.71
RacketSports,linear_additive_isolated_sinusoidal,5,0.2967,0.875,0.7282,0.8065,0.5503,0.7632,0.1903,6,4,30,120,152,31,25,30.01
RacketSports,1d_conv_additive_sinusoidal,5,,,,,1.32,0.3487,0.1937,6,4,30,120,152,31,1,21.69
RacketSports,linear_component_wise_sinusoidal,5,0.0924,0.9833,0.5034,0.871,0.4663,0.8355,0.1914,6,4,30,120,152,31,24,30.66
RacketSports,1d_conv_component_wise_sinusoidal,5,,,,,1.4635,0.2171,0.1949,6,4,30,120,152,31,1,23.9
RacketSports,linear_circular_conv_sinusoidal,5,0.047,0.9917,0.3352,0.9355,0.5109,0.8487,0.1914,6,4,30,120,152,31,53,39.99
RacketSports,1d_conv_circular_conv_sinusoidal,5,0.0453,0.9916,0.2651,0.9355,0.3854,0.875,0.1951,6,4,30,120,152,31,35,34.32
RacketSports,1d_conv_circular_conv_isolated_sinusoidal,5,0.698,0.85,0.7525,0.871,0.671,0.7434,0.1969,6,4,30,120,152,31,24,31.65
Epilepsy,linear_additive_sinusoidal,1,,,,,1.3654,0.4637,0.2338,3,4,206,109,138,28,1,22.16
Epilepsy,linear_additive_isolated_sinusoidal,1,,,,,1.409,0.1956,0.2339,3,4,206,109,138,28,1,22.48
Epilepsy,1d_conv_additive_sinusoidal,1,,,,,1.4212,0.2029,0.2362,3,4,206,109,138,28,1,22.28
Epilepsy,linear_component_wise_sinusoidal,1,,,,,1.5031,0.1956,0.235,3,4,206,109,138,28,1,23.17
Epilepsy,1d_conv_component_wise_sinusoidal,1,,,,,1.3885,0.1884,0.2373,3,4,206,109,138,28,1,23.49
Epilepsy,linear_circular_conv_sinusoidal,1,0.1239,0.9817,0.2804,0.9286,0.4761,0.8768,0.2353,3,4,206,109,138,28,48,38.09
Epilepsy,1d_conv_circular_conv_sinusoidal,1,,,,,1.4025,0.1232,0.2373,3,4,206,109,138,28,1,23.99
Epilepsy,1d_conv_circular_conv_isolated_sinusoidal,1,0.0774,1.0,0.2787,0.8929,0.4668,0.8841,0.2376,3,4,206,109,138,28,56,40.59
Epilepsy,linear_additive_sinusoidal,2,,,,,1.4277,0.471,0.2338,3,4,206,109,138,28,1,22.04
Epilepsy,linear_additive_isolated_sinusoidal,2,,,,,1.4793,0.2173,0.2339,3,4,206,109,138,28,1,22.27
Epilepsy,1d_conv_additive_sinusoidal,2,,,,,1.5467,0.3116,0.2362,3,4,206,109,138,28,1,22.37
Epilepsy,linear_component_wise_sinusoidal,2,,,,,1.5039,0.2754,0.235,3,4,206,109,138,28,1,23.24
Epilepsy,1d_conv_component_wise_sinusoidal,2,0.0781,1.0,0.2901,0.8929,0.366,0.913,0.2375,3,4,206,109,138,28,39,36.27
Epilepsy,linear_circular_conv_sinusoidal,2,,,,,1.42,0.3188,0.235,3,4,206,109,138,28,1,22.38
Epilepsy,1d_conv_circular_conv_sinusoidal,2,0.1401,0.9633,0.3622,0.8571,0.5262,0.8551,0.2375,3,4,206,109,138,28,39,36.64
Epilepsy,1d_conv_circular_conv_isolated_sinusoidal,2,,,,,1.4547,0.2826,0.2374,3,4,206,109,138,28,1,23.39
Epilepsy,linear_additive_sinusoidal,3,,,,,1.5335,0.1377,0.2338,3,4,206,109,138,28,1,22.14
Epilepsy,linear_additive_isolated_sinusoidal,3,0.1141,0.9817,0.1831,0.9643,0.3336,0.8985,0.2341,3,4,206,109,138,28,55,38.58
Epilepsy,1d_conv_additive_sinusoidal,3,,,,,1.4728,0.2971,0.2362,3,4,206,109,138,28,1,22.69
Epilepsy,linear_component_wise_sinusoidal,3,0.1138,0.9908,0.2467,0.9286,0.5241,0.8695,0.2353,3,4,206,109,138,28,41,36.38
Epilepsy,1d_conv_component_wise_sinusoidal,3,0.0869,1.0,0.2657,0.8571,0.4087,0.913,0.2375,3,4,206,109,138,28,39,36.08
Epilepsy,linear_circular_conv_sinusoidal,3,,,,,1.2882,0.442,0.235,3,4,206,109,138,28,1,23.48
Epilepsy,1d_conv_circular_conv_sinusoidal,3,0.0997,0.9908,0.3351,0.8929,0.5668,0.8623,0.2375,3,4,206,109,138,28,44,37.22
Epilepsy,1d_conv_circular_conv_isolated_sinusoidal,3,0.0747,0.9908,0.3087,0.8929,0.4251,0.8986,0.2376,3,4,206,109,138,28,52,39.96
Epilepsy,linear_additive_sinusoidal,4,0.0912,0.9817,0.104,1.0,0.2672,0.942,0.2341,3,4,206,109,138,28,78,45.33
Epilepsy,linear_additive_isolated_sinusoidal,4,,,,,1.3155,0.2464,0.2339,3,4,206,109,138,28,1,22.28
Epilepsy,1d_conv_additive_sinusoidal,4,,,,,1.4845,0.1595,0.2362,3,4,206,109,138,28,1,22.36
Epilepsy,linear_component_wise_sinusoidal,4,,,,,1.2973,0.3551,0.235,3,4,206,109,138,28,1,23.29
Epilepsy,1d_conv_component_wise_sinusoidal,4,,,,,1.326,0.3696,0.2373,3,4,206,109,138,28,1,23.32
Epilepsy,linear_circular_conv_sinusoidal,4,0.1574,0.9541,0.3157,0.9286,0.6692,0.7899,0.2353,3,4,206,109,138,28,46,37.38
Epilepsy,1d_conv_circular_conv_sinusoidal,4,0.144,0.9541,0.3955,0.8929,0.6047,0.8841,0.2375,3,4,206,109,138,28,43,36.79
Epilepsy,1d_conv_circular_conv_isolated_sinusoidal,4,0.0952,0.9908,0.3217,0.8214,0.4986,0.8696,0.2376,3,4,206,109,138,28,44,36.89
Epilepsy,linear_additive_sinusoidal,5,,,,,1.5082,0.2753,0.2338,3,4,206,109,138,28,1,21.7
Epilepsy,linear_additive_isolated_sinusoidal,5,,,,,1.394,0.2826,0.2339,3,4,206,109,138,28,1,22.19
Epilepsy,1d_conv_additive_sinusoidal,5,0.0608,1.0,0.196,0.9643,0.3125,0.9058,0.2364,3,4,206,109,138,28,42,35.1
Epilepsy,linear_component_wise_sinusoidal,5,0.1252,0.9908,0.2829,0.9286,0.5573,0.855,0.2353,3,4,206,109,138,28,39,36.17
Epilepsy,1d_conv_component_wise_sinusoidal,5,0.0627,1.0,0.3356,0.8929,0.5581,0.8985,0.2375,3,4,206,109,138,28,41,35.58
Epilepsy,linear_circular_conv_sinusoidal,5,0.1878,0.9541,0.371,0.8571,0.6164,0.8116,0.2353,3,4,206,109,138,28,48,37.43
Epilepsy,1d_conv_circular_conv_sinusoidal,5,,,,,1.4394,0.2536,0.2373,3,4,206,109,138,28,1,22.97
Epilepsy,1d_conv_circular_conv_isolated_sinusoidal,5,,,,,1.4051,0.2029,0.2374,3,4,206,109,138,28,1,22.86
NATOPS,linear_additive_sinusoidal,1,0.3564,0.8264,0.4373,0.8333,0.4464,0.8333,0.2042,24,6,51,144,180,36,46,36.07
NATOPS,linear_additive_isolated_sinusoidal,1,,,,,1.7707,0.2111,0.204,24,6,51,144,180,36,1,22.49
NATOPS,1d_conv_additive_sinusoidal,1,,,,,1.8212,0.1833,0.2165,24,6,51,144,180,36,1,22.82
NATOPS,linear_component_wise_sinusoidal,1,,,,,1.867,0.1167,0.2051,24,6,51,144,180,36,1,23.45
NATOPS,1d_conv_component_wise_sinusoidal,1,0.1028,0.9722,0.0764,1.0,0.345,0.8556,0.2179,24,6,51,144,180,36,73,44.17
NATOPS,linear_circular_conv_sinusoidal,1,0.0708,0.9931,0.062,1.0,0.2487,0.9055,0.2054,24,6,51,144,180,36,83,48.58
NATOPS,1d_conv_circular_conv_sinusoidal,1,0.0737,0.9723,0.0412,1.0,0.2152,0.9222,0.2179,24,6,51,144,180,36,71,44.38
NATOPS,1d_conv_circular_conv_isolated_sinusoidal,1,,,,,1.7125,0.2833,0.2177,24,6,51,144,180,36,1,24.17
NATOPS,linear_additive_sinusoidal,2,,,,,1.847,0.1445,0.2039,24,6,51,144,180,36,1,22.86
NATOPS,linear_additive_isolated_sinusoidal,2,0.5412,0.7014,0.4387,0.7778,0.5508,0.7222,0.2042,24,6,51,144,180,36,26,31.49
NATOPS,1d_conv_additive_sinusoidal,2,,,,,1.8182,0.1056,0.2165,24,6,51,144,180,36,1,23.42
NATOPS,linear_component_wise_sinusoidal,2,0.1057,0.9653,0.1227,1.0,0.2579,0.9278,0.2054,24,6,51,144,180,36,78,47.67
NATOPS,1d_conv_component_wise_sinusoidal,2,,,,,1.8084,0.2167,0.2177,24,6,51,144,180,36,1,23.88
NATOPS,linear_circular_conv_sinusoidal,2,0.2347,0.882,0.1832,0.9444,0.2678,0.85,0.2054,24,6,51,144,180,36,47,38.15
NATOPS,1d_conv_circular_conv_sinusoidal,2,0.7308,0.7292,0.6686,0.8611,0.8032,0.7222,0.2197,24,6,51,144,180,36,42,37.28
NATOPS,1d_conv_circular_conv_isolated_sinusoidal,2,,,,,1.8995,0.1222,0.2177,24,6,51,144,180,36,1,23.7
NATOPS,linear_additive_sinusoidal,3,0.3334,0.8611,0.3114,0.8611,0.4172,0.8056,0.2042,24,6,51,144,180,36,57,39.79
NATOPS,linear_additive_isolated_sinusoidal,3,0.3195,0.8611,0.4051,0.8056,0.4585,0.7833,0.2042,24,6,51,144,180,36,43,36.46
NATOPS,1d_conv_additive_sinusoidal,3,0.203,0.9444,0.2534,0.9167,0.3716,0.8611,0.2167,24,6,51,144,180,36,64,41.26
NATOPS,linear_component_wise_sinusoidal,3,0.0218,0.9931,0.0571,1.0,0.2623,0.8944,0.2054,24,6,51,144,180,36,100,52.49
NATOPS,1d_conv_component_wise_sinusoidal,3,0.0749,0.9723,0.0483,1.0,0.2214,0.9111,0.2179,24,6,51,144,180,36,64,42.58
NATOPS,linear_circular_conv_sinusoidal,3,0.1262,0.9723,0.0863,1.0,0.307,0.8667,0.2054,24,6,51,144,180,36,95,51.03
NATOPS,1d_conv_circular_conv_sinusoidal,3,,,,,1.8358,0.1444,0.2177,24,6,51,144,180,36,1,24.23
NATOPS,1d_conv_circular_conv_isolated_sinusoidal,3,0.3093,0.8681,0.2651,0.8611,0.4091,0.8278,0.218,24,6,51,144,180,36,32,35.58
NATOPS,linear_additive_sinusoidal,4,0.3204,0.8889,0.3764,0.8611,0.5036,0.7944,0.2042,24,6,51,144,180,36,55,39.68
NATOPS,linear_additive_isolated_sinusoidal,4,,,,,1.8782,0.1111,0.204,24,6,51,144,180,36,1,23.02
NATOPS,1d_conv_additive_sinusoidal,4,,,,,1.8162,0.1611,0.2165,24,6,51,144,180,36,1,23.08
NATOPS,linear_component_wise_sinusoidal,4,,,,,1.8505,0.1556,0.2051,24,6,51,144,180,36,1,23.8
NATOPS,1d_conv_component_wise_sinusoidal,4,,,,,1.7384,0.2722,0.2177,24,6,51,144,180,36,1,24.1
NATOPS,linear_circular_conv_sinusoidal,4,0.1848,0.9166,0.1794,0.9722,0.3822,0.8278,0.2054,24,6,51,144,180,36,49,39.29
NATOPS,1d_conv_circular_conv_sinusoidal,4,0.3038,0.8194,0.2417,0.8889,0.4211,0.7944,0.2179,24,6,51,144,180,36,41,37.87
NATOPS,1d_conv_circular_conv_isolated_sinusoidal,4,,,,,1.8301,0.1611,0.2177,24,6,51,144,180,36,1,23.81
NATOPS,linear_additive_sinusoidal,5,0.2162,0.9306,0.2939,0.9167,0.4536,0.7945,0.2042,24,6,51,144,180,36,61,40.91
NATOPS,linear_additive_isolated_sinusoidal,5,0.7978,0.7222,0.6481,0.8056,0.7593,0.65,0.2059,24,6,51,144,180,36,31,33.78
NATOPS,1d_conv_additive_sinusoidal,5,,,,,1.9343,0.0055,0.2165,24,6,51,144,180,36,1,23.14
NATOPS,linear_component_wise_sinusoidal,5,,,,,1.8744,0.15,0.2051,24,6,51,144,180,36,1,23.52
NATOPS,1d_conv_component_wise_sinusoidal,5,,,,,1.7809,0.1722,0.2177,24,6,51,144,180,36,1,23.65
NATOPS,linear_circular_conv_sinusoidal,5,0.0982,0.9861,0.1883,0.9444,0.3174,0.8722,0.2054,24,6,51,144,180,36,58,42.0
NATOPS,1d_conv_circular_conv_sinusoidal,5,,,,,1.8076,0.1444,0.2177,24,6,51,144,180,36,1,23.22
NATOPS,1d_conv_circular_conv_isolated_sinusoidal,5,,,,,1.7699,0.2334,0.2177,24,6,51,144,180,36,1,23.78
UWaveGestureLibraryAll,linear_additive_sinusoidal,1,0.3368,0.9036,0.3903,0.8889,0.4496,0.8557,0.4163,1,8,945,716,3582,180,65,119.6
UWaveGestureLibraryAll,linear_additive_isolated_sinusoidal,1,,,,,2.0974,0.1234,0.4161,1,8,945,716,3582,180,1,42.3
UWaveGestureLibraryAll,1d_conv_additive_sinusoidal,1,,,,,2.0513,0.1295,0.4174,1,8,945,716,3582,180,1,41.83
UWaveGestureLibraryAll,linear_component_wise_sinusoidal,1,0.1195,0.9637,0.2941,0.9278,0.4353,0.8786,0.4175,1,8,945,716,3582,180,56,118.38
UWaveGestureLibraryAll,1d_conv_component_wise_sinusoidal,1,0.238,0.9246,0.2401,0.95,0.3858,0.885,0.4188,1,8,945,716,3582,180,40,98.0
UWaveGestureLibraryAll,linear_circular_conv_sinusoidal,1,0.1918,0.9414,0.2596,0.9222,0.3926,0.8872,0.4175,1,8,945,716,3582,180,41,101.26
UWaveGestureLibraryAll,1d_conv_circular_conv_sinusoidal,1,0.1925,0.9372,0.2444,0.9389,0.3805,0.8869,0.4188,1,8,945,716,3582,180,36,94.4
UWaveGestureLibraryAll,1d_conv_circular_conv_isolated_sinusoidal,1,0.2253,0.9274,0.2793,0.9333,0.3892,0.8855,0.4188,1,8,945,716,3582,180,35,92.83
UWaveGestureLibraryAll,linear_additive_sinusoidal,2,0.5424,0.8352,0.5089,0.8445,0.5725,0.8146,0.4163,1,8,945,716,3582,180,56,110.09
UWaveGestureLibraryAll,linear_additive_isolated_sinusoidal,2,,,,,2.1019,0.1161,0.4161,1,8,945,716,3582,180,1,42.19
UWaveGestureLibraryAll,1d_conv_additive_sinusoidal,2,,,,,2.0793,0.1125,0.4174,1,8,945,716,3582,180,1,42.6
UWaveGestureLibraryAll,linear_component_wise_sinusoidal,2,0.2114,0.9288,0.234,0.95,0.3732,0.8847,0.4175,1,8,945,716,3582,180,39,96.87
UWaveGestureLibraryAll,1d_conv_component_wise_sinusoidal,2,0.1864,0.9358,0.2854,0.9389,0.4105,0.8836,0.4188,1,8,945,716,3582,180,41,99.0
UWaveGestureLibraryAll,linear_circular_conv_sinusoidal,2,0.1346,0.9525,0.2798,0.9333,0.4041,0.8864,0.4175,1,8,945,716,3582,180,51,114.3
UWaveGestureLibraryAll,1d_conv_circular_conv_sinusoidal,2,0.205,0.933,0.254,0.9333,0.376,0.8839,0.4188,1,8,945,716,3582,180,39,98.44
UWaveGestureLibraryAll,1d_conv_circular_conv_isolated_sinusoidal,2,,,,,2.1114,0.096,0.4186,1,8,945,716,3582,180,1,46.16
UWaveGestureLibraryAll,linear_additive_sinusoidal,3,1.0724,0.6397,1.0364,0.6889,1.1717,0.5944,0.4163,1,8,945,716,3582,180,47,97.61
UWaveGestureLibraryAll,linear_additive_isolated_sinusoidal,3,0.5944,0.8212,0.7483,0.7778,0.8088,0.7272,0.4163,1,8,945,716,3582,180,61,114.42
UWaveGestureLibraryAll,1d_conv_additive_sinusoidal,3,,,,,2.132,0.1067,0.4174,1,8,945,716,3582,180,1,42.43
UWaveGestureLibraryAll,linear_component_wise_sinusoidal,3,0.1518,0.9483,0.2625,0.9444,0.3845,0.8822,0.4175,1,8,945,716,3582,180,45,103.62
UWaveGestureLibraryAll,1d_conv_component_wise_sinusoidal,3,0.1447,0.9581,0.247,0.9389,0.3679,0.8947,0.4188,1,8,945,716,3582,180,44,102.61
UWaveGestureLibraryAll,linear_circular_conv_sinusoidal,3,0.1675,0.9441,0.2049,0.95,0.3555,0.8973,0.4175,1,8,945,716,3582,180,47,107.33
UWaveGestureLibraryAll,1d_conv_circular_conv_sinusoidal,3,0.2162,0.9232,0.2507,0.9389,0.3886,0.8819,0.4188,1,8,945,716,3582,180,35,93.63
UWaveGestureLibraryAll,1d_conv_circular_conv_isolated_sinusoidal,3,0.1438,0.9553,0.2865,0.9333,0.4029,0.8869,0.4188,1,8,945,716,3582,180,46,106.78
UWaveGestureLibraryAll,linear_additive_sinusoidal,4,,,,,2.0946,0.1287,0.416,1,8,945,716,3582,180,1,42.63
UWaveGestureLibraryAll,linear_additive_isolated_sinusoidal,4,0.652,0.7905,0.7037,0.7722,0.8086,0.7206,0.4163,1,8,945,716,3582,180,53,106.53
UWaveGestureLibraryAll,1d_conv_additive_sinusoidal,4,,,,,2.0643,0.1474,0.4174,1,8,945,716,3582,180,1,42.86
UWaveGestureLibraryAll,linear_component_wise_sinusoidal,4,0.2705,0.912,0.2883,0.9278,0.4033,0.8719,0.4175,1,8,945,716,3582,180,46,105.4
UWaveGestureLibraryAll,1d_conv_component_wise_sinusoidal,4,0.2482,0.9134,0.2868,0.9222,0.4163,0.8755,0.4188,1,8,945,716,3582,180,37,95.05
UWaveGestureLibraryAll,linear_circular_conv_sinusoidal,4,0.2375,0.9162,0.2668,0.9222,0.397,0.8816,0.4175,1,8,945,716,3582,180,40,98.22
UWaveGestureLibraryAll,1d_conv_circular_conv_sinusoidal,4,0.1974,0.9413,0.3069,0.9222,0.3992,0.8791,0.4188,1,8,945,716,3582,180,33,90.74
UWaveGestureLibraryAll,1d_conv_circular_conv_isolated_sinusoidal,4,0.1642,0.9469,0.2527,0.9333,0.3798,0.8881,0.4188,1,8,945,716,3582,180,37,96.35
UWaveGestureLibraryAll,linear_additive_sinusoidal,5,,,,,2.0944,0.115,0.416,1,8,945,716,3582,180,1,42.0
UWaveGestureLibraryAll,linear_additive_isolated_sinusoidal,5,0.584,0.8282,0.7191,0.75,0.7234,0.7473,0.4163,1,8,945,716,3582,180,45,96.41
UWaveGestureLibraryAll,1d_conv_additive_sinusoidal,5,,,,,2.0708,0.1083,0.4174,1,8,945,716,3582,180,1,42.73
UWaveGestureLibraryAll,linear_component_wise_sinusoidal,5,0.135,0.9567,0.2271,0.95,0.3621,0.8922,0.4175,1,8,945,716,3582,180,59,122.31
UWaveGestureLibraryAll,1d_conv_component_wise_sinusoidal,5,0.2497,0.9288,0.262,0.9389,0.3922,0.8816,0.4188,1,8,945,716,3582,180,37,94.57
UWaveGestureLibraryAll,linear_circular_conv_sinusoidal,5,0.1396,0.9497,0.2552,0.9444,0.4176,0.8828,0.4175,1,8,945,716,3582,180,51,114.44
UWaveGestureLibraryAll,1d_conv_circular_conv_sinusoidal,5,,,,,2.0781,0.148,0.4185,1,8,945,716,3582,180,1,46.91
UWaveGestureLibraryAll,1d_conv_circular_conv_isolated_sinusoidal,5,0.1712,0.94,0.2587,0.9389,0.3674,0.8914,0.4188,1,8,945,716,3582,180,38,97.49
Libras,linear_additive_sinusoidal,1,,,,,2.75,0.05,0.195,2,15,45,144,180,36,1,22.39
Libras,linear_additive_isolated_sinusoidal,1,0.7204,0.7778,1.3126,0.6111,1.1305,0.6111,0.1953,2,15,45,144,180,36,57,40.46
Libras,1d_conv_additive_sinusoidal,1,,,,,2.7387,0.0556,0.1968,2,15,45,144,180,36,1,22.12
Libras,linear_component_wise_sinusoidal,1,0.6349,0.8681,1.689,0.6389,1.262,0.6444,0.1964,2,15,45,144,180,36,37,35.83
Libras,1d_conv_component_wise_sinusoidal,1,0.6666,0.8403,1.3656,0.6944,1.2312,0.6389,0.1982,2,15,45,144,180,36,46,38.54
Libras,linear_circular_conv_sinusoidal,1,,,,,2.7751,0.0389,0.1961,2,15,45,144,180,36,1,23.99
Libras,1d_conv_circular_conv_sinusoidal,1,0.6563,0.8333,1.4555,0.6111,1.2208,0.5889,0.1982,2,15,45,144,180,36,42,36.54
Libras,1d_conv_circular_conv_isolated_sinusoidal,1,0.498,0.8958,1.3403,0.6667,1.0949,0.6556,0.1982,2,15,45,144,180,36,47,37.89
Libras,linear_additive_sinusoidal,2,0.3221,0.9167,1.323,0.6667,0.9114,0.6833,0.1952,2,15,45,144,180,36,84,45.7
Libras,linear_additive_isolated_sinusoidal,2,,,,,2.7546,0.0389,0.195,2,15,45,144,180,36,1,22.0
Libras,1d_conv_additive_sinusoidal,2,,,,,2.7953,0.0277,0.1968,2,15,45,144,180,36,1,22.37
Libras,linear_component_wise_sinusoidal,2,,,,,2.7826,0.0555,0.1962,2,15,45,144,180,36,1,22.4
Libras,1d_conv_component_wise_sinusoidal,2,,,,,2.6886,0.0444,0.1979,2,15,45,144,180,36,1,23.97
Libras,linear_circular_conv_sinusoidal,2,0.4341,0.8472,1.3092,0.7222,1.081,0.65,0.1964,2,15,45,144,180,36,67,44.07
Libras,1d_conv_circular_conv_sinusoidal,2,0.6733,0.8473,1.5912,0.6111,1.3435,0.6111,0.1982,2,15,45,144,180,36,40,37.99
Libras,1d_conv_circular_conv_isolated_sinusoidal,2,,,,,2.716,0.0222,0.198,2,15,45,144,180,36,1,23.93
Libras,linear_additive_sinusoidal,3,0.4834,0.8889,1.3566,0.6389,1.0255,0.6445,0.1952,2,15,45,144,180,36,64,40.69
Libras,linear_additive_isolated_sinusoidal,3,0.769,0.8056,1.665,0.6111,1.2293,0.6,0.1953,2,15,45,144,180,36,59,40.11
Libras,1d_conv_additive_sinusoidal,3,,,,,2.7428,0.0611,0.1968,2,15,45,144,180,36,1,22.44
Libras,linear_component_wise_sinusoidal,3,,,,,2.8235,0.0389,0.1962,2,15,45,144,180,36,1,23.89
Libras,1d_conv_component_wise_sinusoidal,3,0.9331,0.7778,1.5274,0.5556,1.4385,0.5111,0.1982,2,15,45,144,180,36,39,36.91
Libras,linear_circular_conv_sinusoidal,3,0.6379,0.8264,1.4604,0.6111,1.2279,0.6222,0.1964,2,15,45,144,180,36,42,37.29
Libras,1d_conv_circular_conv_sinusoidal,3,,,,,2.7361,0.0556,0.1979,2,15,45,144,180,36,1,25.25
Libras,1d_conv_circular_conv_isolated_sinusoidal,3,0.346,0.9098,1.2141,0.7222,1.0026,0.6555,0.1982,2,15,45,144,180,36,62,43.61
Libras,linear_additive_sinusoidal,4,0.9922,0.7014,1.8416,0.5,1.4216,0.4778,0.1952,2,15,45,144,180,36,61,40.86
Libras,linear_additive_isolated_sinusoidal,4,0.8296,0.7986,1.6218,0.5278,1.1824,0.6167,0.1953,2,15,45,144,180,36,47,36.1
Libras,1d_conv_additive_sinusoidal,4,,,,,2.783,0.0334,0.1968,2,15,45,144,180,36,1,22.34
Libras,linear_component_wise_sinusoidal,4,0.6114,0.8194,1.5807,0.6111,1.1828,0.65,0.1964,2,15,45,144,180,36,47,38.18
Libras,1d_conv_component_wise_sinusoidal,4,,,,,2.7298,0.0666,0.1979,2,15,45,144,180,36,1,24.05
Libras,linear_circular_conv_sinusoidal,4,0.5677,0.8611,1.2293,0.6389,1.0232,0.65,0.1964,2,15,45,144,180,36,50,39.39
Libras,1d_conv_circular_conv_sinusoidal,4,0.6773,0.8264,1.5731,0.6111,1.2994,0.5722,0.1982,2,15,45,144,180,36,38,36.65
Libras,1d_conv_circular_conv_isolated_sinusoidal,4,0.712,0.8611,1.3984,0.6667,1.1447,0.5611,0.1982,2,15,45,144,180,36,58,42.8
Libras,linear_additive_sinusoidal,5,,,,,2.8241,0.0278,0.195,2,15,45,144,180,36,1,22.63
